Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Region
Denmark,56.2639,9.5018,9/07/2020,12916,609,12045,262,Europe
Estonia,58.5953,25.0136,9/07/2020,2011,69,1889,53,Europe
Finland,61.92411,25.748151,9/07/2020,7273,329,6800,144,Europe
France,3.9339,-53.1258,9/07/2020,5558,22,2555,2981,Europe
France,-17.6797,149.4068,9/07/2020,62,0,60,2,Europe
France,16.265,-61.551,9/07/2020,184,14,157,13,Europe
France,-12.8275,45.166244,9/07/2020,2702,37,2480,185,Europe
France,-20.904305,165.618042,9/07/2020,21,0,21,0,Europe
France,-21.1151,55.5364,9/07/2020,566,3,472,91,Europe
France,17.9,-62.8333,9/07/2020,6,0,6,0,Europe
France,18.0708,-63.0501,9/07/2020,43,3,37,3,Europe
France,14.6415,-61.0242,9/07/2020,249,14,98,137,Europe
France,46.2276,2.2137,9/07/2020,197964,29889,72408,95667,Europe
Georgia,42.3154,43.3569,9/07/2020,968,15,844,109,Europe
Germany,51.165691,10.451526,9/07/2020,199001,9057,183728,6216,Europe
Greece,39.0742,21.8243,9/07/2020,3672,193,1374,2105,Europe
Holy See,41.9029,12.4534,9/07/2020,12,0,12,0,Europe
Hungary,47.1625,19.5033,9/07/2020,4220,591,2887,742,Europe
Iceland,64.9631,-19.0208,9/07/2020,1833,10,1803,20,Europe
Ireland,53.1424,-7.6921,9/07/2020,25565,1743,23364,458,Europe
Israel,31.046051,34.851612,9/07/2020,34825,348,18452,16025,Europe
Italy,41.87194,12.56738,9/07/2020,242363,34926,193978,13459,Europe
Kazakhstan,48.0196,66.9237,9/07/2020,54747,264,35137,19346,Europe
Kyrgyzstan,41.20438,74.766098,9/07/2020,9358,122,3134,6102,Europe
Latvia,56.8796,24.6032,9/07/2020,1154,30,1019,105,Europe
Liechtenstein,47.14,9.55,9/07/2020,84,1,81,2,Europe
Lithuania,55.1694,23.8813,9/07/2020,1857,79,1564,214,Europe
Luxembourg,49.8153,6.1296,9/07/2020,4719,110,4056,553,Europe
Malta,35.9375,14.3754,9/07/2020,674,9,656,9,Europe
Moldova,47.4116,28.3699,9/07/2020,18666,624,11936,6106,Europe
Monaco,43.7333,7.4167,9/07/2020,108,4,96,8,Europe
Montenegro,42.708678,19.37439,9/07/2020,1019,19,320,680,Europe
Netherlands,12.5211,-69.9683,9/07/2020,105,3,98,4,Europe
Netherlands,12.1696,-68.99,9/07/2020,25,1,24,0,Europe
Netherlands,18.0425,-63.0548,9/07/2020,78,15,63,0,Europe
Netherlands,52.1326,5.2913,9/07/2020,50798,6137,0,44661,Europe
North Macedonia,41.6086,21.7453,9/07/2020,7572,362,3624,3586,Europe
Norway,60.472,8.4689,9/07/2020,8965,252,8138,575,Europe
Poland,51.9194,19.1451,9/07/2020,36951,1551,25477,9923,Europe
Portugal,39.3999,-8.2245,9/07/2020,45277,1644,30049,13584,Europe
Romania,45.9432,24.9668,9/07/2020,30789,1834,20969,7986,Europe
Russia,61.52401,105.318756,9/07/2020,706240,10826,480494,214920,Europe
San Marino,43.9424,12.4578,9/07/2020,699,42,656,1,Europe
Serbia,44.0165,21.0059,9/07/2020,17342,352,13651,3339,Europe
Slovakia,48.669,19.699,9/07/2020,1851,28,1477,346,Europe
Slovenia,46.1512,14.9955,9/07/2020,1776,111,1429,236,Europe
Spain,40.463667,-3.74922,9/07/2020,253056,28401,150376,74279,Europe
Sweden,60.128161,18.643501,9/07/2020,74333,5500,0,68833,Europe
Switzerland,46.8182,8.2275,9/07/2020,32586,1966,29400,1220,Europe
Turkey,38.9637,35.2433,9/07/2020,209962,5300,190390,14272,Europe
Ukraine,48.3794,31.1656,9/07/2020,52285,1344,24606,26335,Europe
United Kingdom,32.3078,-64.7505,9/07/2020,149,9,137,3,Europe
United Kingdom,19.3133,-81.2546,9/07/2020,201,1,197,3,Europe
United Kingdom,49.3723,-2.3644,9/07/2020,577,47,512,18,Europe
United Kingdom,36.1408,-5.3536,9/07/2020,180,0,176,4,Europe
United Kingdom,54.2361,-4.5481,9/07/2020,336,24,312,0,Europe
United Kingdom,16.742498,-62.187366,9/07/2020,11,1,10,0,Europe
United Kingdom,55.3781,-3.436,9/07/2020,287621,44602,0,243019,Europe
Uzbekistan,41.377491,64.585262,9/07/2020,11564,51,7287,4226,Europe
Kosovo,42.602636,20.902977,9/07/2020,4100,86,2063,1951,Europe
United Kingdom,18.2206,-63.0686,9/07/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,9/07/2020,8,1,7,0,Europe
United Kingdom,21.694,-71.7979,9/07/2020,55,2,11,42,Europe
United Kingdom,-51.7963,-59.5236,9/07/2020,13,0,13,0,Europe
France,46.8852,-56.3159,9/07/2020,1,0,1,0,Europe
Tajikistan,38.861,71.2761,9/07/2020,6410,54,5067,1289,Europe
Albania,41.1533,20.1683,10/07/2020,3278,85,1875,1318,Europe
Andorra,42.5063,1.5218,10/07/2020,855,52,803,0,Europe
Armenia,40.0691,45.0382,10/07/2020,30903,546,18709,11648,Europe
Austria,47.5162,14.5501,10/07/2020,18709,706,16808,1195,Europe
Azerbaijan,40.1431,47.5769,10/07/2020,22990,292,14093,8605,Europe
Belarus,53.7098,27.9534,10/07/2020,64604,454,54254,9896,Europe
Belgium,50.8333,4.469936,10/07/2020,62357,9781,17179,35397,Europe
Bosnia and Herzegovina,43.9159,17.6791,10/07/2020,6402,216,3037,3149,Europe
Bulgaria,42.7339,25.4858,10/07/2020,6964,267,3308,3389,Europe
Croatia,45.1,15.2,10/07/2020,3532,117,2377,1038,Europe
Cyprus,35.1264,33.4299,10/07/2020,1013,19,839,155,Europe
Czechia,49.8175,15.473,10/07/2020,13001,352,8208,4441,Europe
Denmark,61.8926,-6.9118,10/07/2020,188,0,188,0,Europe
Greenland,71.7069,-42.6043,10/07/2020,13,0,13,0,Europe
Denmark,56.2639,9.5018,10/07/2020,12946,609,12077,260,Europe
Estonia,58.5953,25.0136,10/07/2020,2013,69,1894,50,Europe
Finland,61.92411,25.748151,10/07/2020,7279,329,6800,150,Europe
France,3.9339,-53.1258,10/07/2020,5704,23,2785,2896,Europe
France,-17.6797,149.4068,10/07/2020,62,0,60,2,Europe
France,16.265,-61.551,10/07/2020,190,14,157,19,Europe
France,-12.8275,45.166244,10/07/2020,2711,37,2480,194,Europe
France,-20.904305,165.618042,10/07/2020,21,0,21,0,Europe
France,-21.1151,55.5364,10/07/2020,571,3,472,96,Europe
France,17.9,-62.8333,10/07/2020,6,0,6,0,Europe
France,18.0708,-63.0501,10/07/2020,43,3,37,3,Europe
France,14.6415,-61.0242,10/07/2020,255,15,98,142,Europe
France,46.2276,2.2137,10/07/2020,198450,29912,72396,96142,Europe
Georgia,42.3154,43.3569,10/07/2020,973,15,846,112,Europe
Germany,51.165691,10.451526,10/07/2020,199332,9063,184028,6241,Europe
Greece,39.0742,21.8243,10/07/2020,3732,193,1374,2165,Europe
Holy See,41.9029,12.4534,10/07/2020,12,0,12,0,Europe
Hungary,47.1625,19.5033,10/07/2020,4223,593,2941,689,Europe
Iceland,64.9631,-19.0208,10/07/2020,1833,10,1803,20,Europe
Ireland,53.1424,-7.6921,10/07/2020,25589,1744,23364,481,Europe
Israel,31.046051,34.851612,10/07/2020,36266,351,18613,17302,Europe
Italy,41.87194,12.56738,10/07/2020,242639,34938,194273,13428,Europe
Kazakhstan,48.0196,66.9237,10/07/2020,56455,264,32500,23691,Europe
Kyrgyzstan,41.20438,74.766098,10/07/2020,9910,125,3236,6549,Europe
Latvia,56.8796,24.6032,10/07/2020,1165,30,1019,116,Europe
Liechtenstein,47.14,9.55,10/07/2020,84,1,81,2,Europe
Lithuania,55.1694,23.8813,10/07/2020,1861,79,1569,213,Europe
Luxembourg,49.8153,6.1296,10/07/2020,4777,110,4086,581,Europe
Malta,35.9375,14.3754,10/07/2020,674,9,658,7,Europe
Moldova,47.4116,28.3699,10/07/2020,18924,635,12188,6101,Europe
Monaco,43.7333,7.4167,10/07/2020,108,4,96,8,Europe
Montenegro,42.708678,19.37439,10/07/2020,1019,19,320,680,Europe
Netherlands,12.5211,-69.9683,10/07/2020,105,3,98,4,Europe
Netherlands,12.1696,-68.99,10/07/2020,25,1,24,0,Europe
Netherlands,18.0425,-63.0548,10/07/2020,78,15,63,0,Europe
Netherlands,52.1326,5.2913,10/07/2020,50840,6136,0,44704,Europe
North Macedonia,41.6086,21.7453,10/07/2020,7777,368,3960,3449,Europe
Norway,60.472,8.4689,10/07/2020,8974,252,8138,584,Europe
Poland,51.9194,19.1451,10/07/2020,37216,1562,26048,9606,Europe
Portugal,39.3999,-8.2245,10/07/2020,45679,1646,30350,13683,Europe
Romania,45.9432,24.9668,10/07/2020,31381,1847,21129,8405,Europe
Russia,61.52401,105.318756,10/07/2020,712863,11000,488234,213629,Europe
San Marino,43.9424,12.4578,10/07/2020,699,42,656,1,Europe
Serbia,44.0165,21.0059,10/07/2020,17728,370,13719,3639,Europe
Slovakia,48.669,19.699,10/07/2020,1870,28,1481,361,Europe
Slovenia,46.1512,14.9955,10/07/2020,1793,111,1429,253,Europe
Spain,40.463667,-3.74922,10/07/2020,253908,28403,150376,75129,Europe
Sweden,60.128161,18.643501,10/07/2020,74898,5526,0,69372,Europe
Switzerland,46.8182,8.2275,10/07/2020,32690,1966,29400,1324,Europe
Turkey,38.9637,35.2433,10/07/2020,210965,5323,191883,13759,Europe
Ukraine,48.3794,31.1656,10/07/2020,53116,1362,25634,26120,Europe
United Kingdom,32.3078,-64.7505,10/07/2020,150,9,137,4,Europe
United Kingdom,19.3133,-81.2546,10/07/2020,201,1,197,3,Europe
United Kingdom,49.3723,-2.3644,10/07/2020,577,47,512,18,Europe
United Kingdom,36.1408,-5.3536,10/07/2020,180,0,176,4,Europe
United Kingdom,54.2361,-4.5481,10/07/2020,336,24,312,0,Europe
United Kingdom,16.742498,-62.187366,10/07/2020,11,1,10,0,Europe
United Kingdom,55.3781,-3.436,10/07/2020,288133,44650,0,243483,Europe
Uzbekistan,41.377491,64.585262,10/07/2020,12027,54,7530,4443,Europe
Kosovo,42.602636,20.902977,10/07/2020,4307,94,2095,2118,Europe
United Kingdom,18.2206,-63.0686,10/07/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,10/07/2020,8,1,7,0,Europe
United Kingdom,21.694,-71.7979,10/07/2020,66,2,11,53,Europe
United Kingdom,-51.7963,-59.5236,10/07/2020,13,0,13,0,Europe
France,46.8852,-56.3159,10/07/2020,2,0,1,1,Europe
Tajikistan,38.861,71.2761,10/07/2020,6457,55,5115,1287,Europe
Albania,41.1533,20.1683,11/07/2020,3371,89,1881,1401,Europe
Andorra,42.5063,1.5218,11/07/2020,855,52,803,0,Europe
Armenia,40.0691,45.0382,11/07/2020,31392,559,19419,11414,Europe
Austria,47.5162,14.5501,11/07/2020,18783,706,16864,1213,Europe
Azerbaijan,40.1431,47.5769,11/07/2020,23521,298,14607,8616,Europe
Belarus,53.7098,27.9534,11/07/2020,64767,459,54919,9389,Europe
Belgium,50.8333,4.469936,11/07/2020,62469,9782,17196,35491,Europe
Bosnia and Herzegovina,43.9159,17.6791,11/07/2020,6719,219,3078,3422,Europe
Bulgaria,42.7339,25.4858,11/07/2020,7175,267,3311,3597,Europe
Croatia,45.1,15.2,11/07/2020,3672,118,2466,1088,Europe
Cyprus,35.1264,33.4299,11/07/2020,1014,19,839,156,Europe
Czechia,49.8175,15.473,11/07/2020,13115,352,8227,4536,Europe
Denmark,61.8926,-6.9118,11/07/2020,188,0,188,0,Europe
Greenland,71.7069,-42.6043,11/07/2020,13,0,13,0,Europe
Denmark,56.2639,9.5018,11/07/2020,12946,609,12077,260,Europe
Estonia,58.5953,25.0136,11/07/2020,2014,69,1895,50,Europe
Finland,61.92411,25.748151,11/07/2020,7291,329,6800,162,Europe
France,3.9339,-53.1258,11/07/2020,5949,26,2981,2942,Europe
France,-17.6797,149.4068,11/07/2020,62,0,60,2,Europe
France,16.265,-61.551,11/07/2020,190,14,157,19,Europe
France,-12.8275,45.166244,11/07/2020,2711,37,2480,194,Europe
France,-20.904305,165.618042,11/07/2020,21,0,21,0,Europe
France,-21.1151,55.5364,11/07/2020,577,3,472,102,Europe
France,17.9,-62.8333,11/07/2020,6,0,6,0,Europe
France,18.0708,-63.0501,11/07/2020,43,3,37,3,Europe
France,14.6415,-61.0242,11/07/2020,255,15,98,142,Europe
France,46.2276,2.2137,11/07/2020,198199,29909,72200,96090,Europe
Georgia,42.3154,43.3569,11/07/2020,981,15,851,115,Europe
Germany,51.165691,10.451526,11/07/2020,199709,9070,184266,6373,Europe
Greece,39.0742,21.8243,11/07/2020,3772,193,1374,2205,Europe
Holy See,41.9029,12.4534,11/07/2020,12,0,12,0,Europe
Hungary,47.1625,19.5033,11/07/2020,4229,595,2974,660,Europe
Iceland,64.9631,-19.0208,11/07/2020,1833,10,1806,17,Europe
Ireland,53.1424,-7.6921,11/07/2020,25611,1746,23364,501,Europe
Israel,31.046051,34.851612,11/07/2020,37464,354,18814,18296,Europe
Italy,41.87194,12.56738,11/07/2020,242827,34945,194579,13303,Europe
Kazakhstan,48.0196,66.9237,11/07/2020,58253,264,33814,24175,Europe
Kyrgyzstan,41.20438,74.766098,11/07/2020,10410,129,3253,7028,Europe
Latvia,56.8796,24.6032,11/07/2020,1173,30,1019,124,Europe
Liechtenstein,47.14,9.55,11/07/2020,84,1,81,2,Europe
Lithuania,55.1694,23.8813,11/07/2020,1865,79,1579,207,Europe
Luxembourg,49.8153,6.1296,11/07/2020,4842,110,4086,646,Europe
Malta,35.9375,14.3754,11/07/2020,674,9,658,7,Europe
Moldova,47.4116,28.3699,11/07/2020,19208,640,12456,6112,Europe
